"TEAM_ID","TEAM_NAME","GP","W","L","W_PCT","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","PTS","PLUS_MINUS","Season"
"1610612760","Oklahoma City Thunder","82","40","42","0.488","3971","3533","7590","0.465","995","2797","0.356","1572","1944","0.809","9633","89","2022-23"
"1610612753","Orlando Magic","82","34","48","0.415","3956","3323","7074","0.47","883","2551","0.346","1607","2050","0.784","9136","-210","2022-23"
"1610612755","Philadelphia 76ers","82","54","28","0.659","3976","3347","6870","0.487","1035","2675","0.387","1719","2058","0.835","9448","354","2022-23"
"1610612756","Phoenix Suns","82","45","37","0.549","3956","3453","7388","0.467","1001","2674","0.374","1412","1781","0.793","9319","170","2022-23"
"1610612757","Portland Trail Blazers","82","33","49","0.402","3946","3317","7001","0.474","1056","2893","0.365","1609","2021","0.796","9299","-329","2022-23"
"1610612758","Sacramento Kings","82","48","34","0.585","3966","3573","7232","0.494","1128","3060","0.369","1624","2055","0.79","9898","217","2022-23"
"1610612759","San Antonio Spurs","82","22","60","0.268","3971","3533","7593","0.465","911","2640","0.345","1292","1739","0.743","9269","-823","2022-23"
"1610612761","Toronto Raptors","82","41","41","0.5","3961","3434","7489","0.459","880","2626","0.335","1506","1922","0.784","9254","121","2022-23"
"1610612762","Utah Jazz","82","37","45","0.451","3961","3485","7365","0.473","1094","3099","0.353","1536","1955","0.786","9600","-77","2022-23"
"1610612764","Washington Wizards","82","35","47","0.427","3951","3456","7127","0.485","925","2601","0.356","1442","1838","0.785","9279","-99","2022-23"
"1610612737","Atlanta Hawks","82","36","46","0.439","3971","3529","7584","0.465","1125","3092","0.364","1520","1906","0.797","9703","-179","2023-24"
"1610612738","Boston Celtics","82","64","18","0.78","3966","3601","7396","0.487","1351","3482","0.388","1334","1654","0.807","9887","930","2023-24"
"1610612751","Brooklyn Nets","82","32","50","0.39","3961","3334","7307","0.456","1089","3010","0.362","1293","1711","0.756","9050","-237","2023-24"
"1610612766","Charlotte Hornets","82","21","61","0.256","3946","3281","7133","0.46","989","2788","0.355","1189","1512","0.786","8740","-840","2023-24"
"1610612741","Chicago Bulls","82","39","43","0.476","3996","3448","7339","0.47","941","2630","0.358","1369","1731","0.791","9206","-118","2023-24"
"1610612739","Cleveland Cavaliers","82","48","34","0.585","3961","3425","7148","0.479","1108","3016","0.367","1278","1671","0.765","9236","198","2023-24"
"1610612742","Dallas Mavericks","82","50","32","0.61","3941","3535","7352","0.481","1197","3242","0.369","1397","1842","0.758","9664","181","2023-24"
"1610612743","Denver Nuggets","82","57","25","0.695","3941","3610","7279","0.496","958","2560","0.374","1240","1628","0.762","9418","431","2023-24"
"1610612765","Detroit Pistons","82","14","68","0.171","3951","3353","7236","0.463","906","2602","0.348","1398","1780","0.785","9010","-747","2023-24"
"1610612744","Golden State Warriors","82","46","36","0.561","3966","3582","7515","0.477","1211","3191","0.38","1282","1644","0.78","9657","214","2023-24"
"1610612745","Houston Rockets","82","41","41","0.5","3971","3425","7459","0.459","1043","2964","0.352","1482","1916","0.773","9375","92","2023-24"
"1610612754","Indiana Pacers","82","47","35","0.573","3941","3855","7599","0.507","1082","2891","0.374","1318","1685","0.782","10110","250","2023-24"
"1610612746","LA Clippers","82","51","31","0.622","3941","3473","7108","0.489","1036","2719","0.381","1499","1817","0.825","9481","269","2023-24"
"1610612747","Los Angeles Lakers","82","47","35","0.573","3971","3580","7177","0.499","969","2572","0.377","1550","1983","0.782","9679","49","2023-24"
"1610612763","Memphis Grizzlies","82","27","55","0.329","3956","3145","7229","0.435","1071","3097","0.346","1316","1722","0.764","8677","-574","2023-24"
"1610612748","Miami Heat","82","46","36","0.561","3951","3266","7022","0.465","1022","2765","0.37","1478","1806","0.818","9032","144","2023-24"
"1610612749","Milwaukee Bucks","82","49","33","0.598","3961","3538","7258","0.487","1163","3122","0.373","1517","1960","0.774","9756","215","2023-24"
"1610612750","Minnesota Timberwolves","82","56","26","0.683","3961","3383","6974","0.485","1037","2681","0.387","1461","1881","0.777","9264","529","2023-24"
"1610612740","New Orleans Pelicans","82","49","33","0.598","3941","3484","7165","0.486","1023","2673","0.383","1445","1873","0.771","9436","362","2023-24"
"1610612752","New York Knicks","82","50","32","0.61","3946","3385","7272","0.465","1083","2936","0.369","1396","1789","0.78","9249","376","2023-24"
"1610612760","Oklahoma City Thunder","82","57","25","0.695","3961","3653","7324","0.499","1090","2805","0.389","1451","1759","0.825","9847","608","2023-24"
"1610612753","Orlando Magic","82","47","35","0.573","3956","3318","6964","0.476","903","2568","0.352","1519","2002","0.759","9058","166","2023-24"
"1610612755","Philadelphia 76ers","82","47","35","0.573","3956","3404","7331","0.464","992","2733","0.363","1597","1934","0.826","9397","250","2023-24"
"1610612756","Phoenix Suns","82","49","33","0.598","3956","3482","7063","0.493","1020","2671","0.382","1548","1915","0.808","9532","251","2023-24"
"1610612757","Portland Trail Blazers","82","21","61","0.256","3976","3227","7356","0.439","939","2723","0.345","1329","1680","0.791","8722","-740","2023-24"
"1610612758","Sacramento Kings","82","46","36","0.561","3971","3553","7455","0.477","1178","3219","0.366","1274","1710","0.745","9558","143","2023-24"
"1610612759","San Antonio Spurs","82","22","60","0.268","3966","3438","7436","0.462","1036","2983","0.347","1280","1637","0.782","9192","-532","2023-24"
"1610612761","Toronto Raptors","82","25","57","0.305","3961","3466","7356","0.471","942","2712","0.347","1339","1772","0.756","9213","-528","2023-24"
"1610612762","Utah Jazz","82","31","51","0.378","3961","3443","7371","0.467","1060","2993","0.354","1538","1853","0.83","9484","-401","2023-24"
"1610612764","Washington Wizards","82","15","67","0.183","3946","3523","7493","0.47","1015","2915","0.348","1266","1657","0.764","9327","-762","2023-24"
